curve,rank,series,n,first_zero_gamma,first_zero_r2,first_zero_adjusted_r2,first_zero_loo_skill,best_in_sample_zero_index,best_in_sample_gamma,best_in_sample_r2,best_in_sample_adjusted_r2,best_in_sample_loo_skill,best_loo_zero_index,best_loo_gamma,best_loo_r2,best_loo_adjusted_r2,best_loo_skill
37a1,1,product_residual_logP_plus_rank_loglogK,7,5.0031700140066588,0.71989918793226049,0.57984878189839073,0.44181168840456964,8,15.603857873204319,0.8237349518461341,0.73560242776920126,0.58745288701768894,8,15.603857873204319,0.8237349518461341,0.73560242776920126,0.58745288701768894
37a1,1,s1_proxy_all_adjusted,7,5.0031700140066588,0.71901781147378951,0.57852671721068427,0.42662623398982424,8,15.603857873204319,0.81843408920346272,0.72765113380519408,0.57373212440329846,8,15.603857873204319,0.81843408920346272,0.72765113380519408,0.57373212440329846
389a1,2,product_residual_logP_plus_rank_loglogK,7,2.876099071260465,0.40167926360568695,0.10251889540853043,-0.14296060077434625,7,9.6330788021849134,0.60368232683317991,0.40552349024976986,-0.23678286821510697,1,2.876099071260465,0.40167926360568695,0.10251889540853043,-0.14296060077434625
389a1,2,s1_proxy_all_adjusted,7,2.876099071260465,0.39238804866806232,0.088582073002093531,-0.16297215217598282,7,9.6330788021849134,0.60878844464334403,0.41318266696501615,-0.22497910154959833,1,2.876099071260465,0.39238804866806232,0.088582073002093531,-0.16297215217598282
