mode,alpha,curve,rank,conductor,window,n,K_min,K_max,slope_logP_vs_loglogK,expected_slope,slope_error_vs_minus_rank,intercept,r2,rmse_logP,adjusted_mean,adjusted_sd_pop,adjusted_min,adjusted_max,adjusted_range,adjusted_first,adjusted_last,adjusted_endpoint_drift,adjusted_last_step,P_first,P_last
PL2_only,0.85,389a1,2,389,all,7,1000,1000000,-1.9047284842225745,-2.0,0.09527151577742554,-1.991754058721031,0.9819660919555283,0.05948469238311131,-1.7716755536717435,0.06340711291444633,-1.884969225454583,-1.6814746332011108,0.2034945922534721,-1.801046308237411,-1.757528654205755,0.04351765403165597,-0.07605402100464431,0.00346052220129936,0.0009036102018937403
PL2_only,0.92,11a1,0,11,all,7,1000,1000000,0.0010120106282097547,-0.0,0.0010120106282097547,-1.7189849776066475,5.553688457282657e-05,0.031293758055931514,-1.7166472192081066,0.031294627071042976,-1.7876721497364512,-1.683757977805746,0.10391417193070507,-1.7178967865929886,-1.7058509459607,0.01204584063228853,0.016050801268861603,0.17944315856247467,0.18161777349043434
PL2_only,0.92,37a1,1,37,all,7,1000,1000000,-1.2494171780169565,-1.0,-0.2494171780169565,-1.5017705381984232,0.9448026663413823,0.06959394107976895,-2.077927632201436,0.09026095397205577,-2.200017229943908,-1.8992585593585178,0.30075867058538996,-1.8992585593585178,-2.085354865160104,-0.18609630580158631,0.010941806320581726,0.021668335161307194,0.008994457005721932
PL2_only,0.92,389a1,2,389,all,7,1000,1000000,-1.902003129860612,-2.0,0.09799687013938807,-2.00682634488511,0.9836758912175856,0.05646449099635959,-1.7804522339685724,0.06081319598189425,-1.8896054227673158,-1.6905790763640427,0.1990263464032731,-1.8197398223167056,-1.7624201686475214,0.057319653669184234,-0.07184109228347868,0.00339643376612454,0.0008992009722383192
all,0,11a1,0,11,all,7,1000,1000000,-0.01753799444902787,-0.0,-0.01753799444902787,-1.6740602264041589,0.40688492968381373,0.004879654456705191,-1.7145732335543957,0.006336064502854607,-1.7241506299151916,-1.7037218468621291,0.020428783053062505,-1.7077894936548645,-1.714996910060282,-0.007207416405417444,0.0023596830606678054,0.18126603981082226,0.17996427679101973
all,0,37a1,1,37,all,7,1000,1000000,-1.1261941081323814,-1.0,-0.1261941081323814,-1.7169642357207948,0.9992771023228018,0.006980461906897441,-2.0084743522249267,0.02990738513234817,-2.0373652564726257,-1.9572460036000372,0.08011925287258848,-1.9572460036000372,-2.0373652564726257,-0.08011925287258848,-0.0008459247985905805,0.020447580069275585,0.009436622291580193
all,0,389a1,2,389,all,7,1000,1000000,-2.276367355322409,-2.0,-0.27636735532240886,-0.9432757062604349,0.9968853316012554,0.029322508320033573,-1.5816880785992493,0.07011459677682591,-1.656396004821966,-1.4251408770680118,0.23125512775395407,-1.4251408770680118,-1.656396004821966,-0.23125512775395407,-0.02861111943855299,0.00503959103066728,0.0009997754704186895
all,0.25,11a1,0,11,all,7,1000,1000000,-0.021401930942045795,-0.0,-0.021401930942045795,-1.6646631599447477,0.3182147466197399,0.007219249860066363,-1.7141019132642323,0.00874315688617418,-1.7269682542550326,-1.6998008002740168,0.027167453981015832,-1.7039044398783936,-1.7127119668655828,-0.00880752698718923,0.004452902518600199,0.1819716378790515,0.18037595509221555
all,0.25,37a1,1,37,all,7,1000,1000000,-1.055481236480764,-1.0,-0.055481236480763974,-1.918735520836547,0.9994379668693811,0.005768050018894826,-2.0468979362587834,0.014026486773239968,-2.066745887441531,-2.025177480852133,0.04156840658939798,-2.025177480852133,-2.058250914294156,-0.03307343344202307,0.00012203012069367247,0.01910467489900059,0.00924157615093333
all,0.25,389a1,2,389,all,7,1000,1000000,-2.176856432557859,-2.0,-0.1768564325578592,-1.2555714894183119,0.9953196615266849,0.03440032856047549,-1.6641122685596303,0.053333578868466285,-1.7285536334011349,-1.5419813321730853,0.18657230122804958,-1.5419813321730853,-1.7285536334011349,-0.18657230122804958,-0.060208523659084356,0.004483860880529448,0.0009301753303265424
all,0.5,11a1,0,11,all,7,1000,1000000,-0.031115475107294868,-0.0,-0.031115475107294868,-1.6397256502047028,0.13336493527026438,0.01827886392403165,-1.7116028234566725,0.01963500749130796,-1.733319777932605,-1.6843766077548605,0.04894317017774452,-1.689586154489066,-1.6992945393171357,-0.009708384828069683,0.011008306044297145,0.18459590237300819,0.18281244556554344
all,0.5,37a1,1,37,all,7,1000,1000000,-0.9370553681424573,-1.0,0.06294463185754273,-2.227643928763354,0.9964712057102034,0.012850543940930124,-2.082240967898863,0.01937904597520566,-2.1069001062719668,-2.0598424760180203,0.04705763025394649,-2.1069001062719668,-2.0633464227073555,0.04355368356461131,-0.00350394668933518,0.017605483900973967,0.00919460539347974
all,0.5,389a1,2,389,all,7,1000,1000000,-2.0874491538022037,-2.0,-0.08744915380220375,-1.5188253234745241,0.9884955353445796,0.051896398600646494,-1.7208340653274004,0.055671927005952804,-1.7905551636980679,-1.6393592369230863,0.15119592677498161,-1.6393592369230863,-1.773901906994288,-0.1345426700712018,-0.12519362372358067,0.004067817334794412,0.0008889356267328838
all,0.65,11a1,0,11,all,7,1000,1000000,0.014256197780319169,-0.0,0.014256197780319169,-1.7422008978628982,0.011269354513018581,0.030772916095957448,-1.7092688859223153,0.030947790987690762,-1.7602069308016566,-1.6736330039558605,0.08657392684579612,-1.7001742304074696,-1.67604179089466,0.024132439512809523,0.014217275206624524,0.18265169780053192,0.18711314513621982
all,0.65,37a1,1,37,all,7,1000,1000000,-0.9456858130591204,-1.0,0.05431418694087964,-2.2256709256156917,0.9869776428862426,0.025033033507217004,-2.100204410599368,0.027987850119154112,-2.144181816122081,-2.0562278918673877,0.0879539242546934,-2.088300491191238,-2.0749272455216365,0.01337324566960163,-0.018699353654248796,0.017936003363807962,0.009088738493671233
all,0.65,389a1,2,389,all,7,1000,1000000,-2.0123484637558784,-2.0,-0.012348463755878392,-1.7103607646941006,0.9824644288529625,0.061955546281348,-1.7388858849346354,0.06202086501098425,-1.8371205917352764,-1.6363265424814637,0.20079404925381272,-1.7268719110100674,-1.782073968522857,-0.055202057512789615,-0.14574742604139335,0.0037269637724048526,0.000881700792116474
all,0.75,11a1,0,11,all,7,1000,1000000,0.03851340901577637,-0.0,0.03851340901577637,-1.790060042633105,0.11123398019277209,0.025087790130759544,-1.7010935408263586,0.026611459073844893,-1.7399496934116399,-1.6686238808712395,0.07132581254040038,-1.7057769456410312,-1.6686238808712395,0.037153064769791744,0.01559252151688062,0.1816312137610162,0.1885062943505913
all,0.75,37a1,1,37,all,7,1000,1000000,-1.023883012091809,-1.0,-0.023883012091808986,-2.0486101897353435,0.9702096283994809,0.041345759244885295,-2.1037802744594996,0.041710476976488595,-2.1652593263666176,-2.038302366522657,0.1269569598439606,-2.038302366522657,-2.0871261548401545,-0.04882378831749756,-0.020999294875303498,0.018855566560404904,0.008978539318429424
all,0.75,389a1,2,389,all,7,1000,1000000,-1.9609989538721417,-2.0,0.03900104612785826,-1.8436536780030321,0.9818464938610515,0.06144850018865989,-1.753560727795022,0.06210231959801636,-1.8633610254492128,-1.6570019316409734,0.20635909380823936,-1.7651387694322223,-1.7747867394053642,-0.00964796997314199,-0.11778480776439082,0.0035870388946531886,0.0008881494155628484
all,0.85,11a1,0,11,all,7,1000,1000000,0.020744273140309282,-0.0,0.020744273140309282,-1.7532190238313912,0.025435605883573076,0.02959088216988441,-1.7052994690326724,0.02997454797154834,-1.7693988155392801,-1.6730159773609188,0.09638283817836135,-1.7228472049105679,-1.6843365154264622,0.03851068948410563,0.01526054403562127,0.17855703501414397,0.18556751230226257
all,0.85,37a1,1,37,all,7,1000,1000000,-1.1443533789755478,-1.0,-0.14435337897554779,-1.7559636434844692,0.9561805228687076,0.05645459150064583,-2.0894219241102463,0.06552676558696777,-2.204031992389115,-1.9661677466009269,0.2378642457881881,-1.9661677466009269,-2.080976072721068,-0.11480832612014114,0.003095815084686926,0.020265963388268228,0.00903392822111376
all,0.85,389a1,2,389,all,7,1000,1000000,-1.9047284842225745,-2.0,0.09527151577742554,-1.991754058721031,0.9819660919555283,0.05948469238311131,-1.7716755536717435,0.06340711291444633,-1.884969225454583,-1.6814746332011108,0.2034945922534721,-1.801046308237411,-1.757528654205755,0.04351765403165597,-0.07605402100464431,0.00346052220129936,0.0009036102018937403
all,0.92,11a1,0,11,all,7,1000,1000000,0.0010120106282097547,-0.0,0.0010120106282097547,-1.7189849776066475,5.553688457282657e-05,0.031293758055931514,-1.7166472192081066,0.031294627071042976,-1.7876721497364512,-1.683757977805746,0.10391417193070507,-1.7178967865929886,-1.7058509459607,0.01204584063228853,0.016050801268861603,0.17944315856247467,0.18161777349043434
all,0.92,37a1,1,37,all,7,1000,1000000,-1.2494171780169565,-1.0,-0.2494171780169565,-1.5017705381984232,0.9448026663413823,0.06959394107976895,-2.077927632201436,0.09026095397205577,-2.200017229943908,-1.8992585593585178,0.30075867058538996,-1.8992585593585178,-2.085354865160104,-0.18609630580158631,0.010941806320581726,0.021668335161307194,0.008994457005721932
all,0.92,389a1,2,389,all,7,1000,1000000,-1.902003129860612,-2.0,0.09799687013938807,-2.00682634488511,0.9836758912175856,0.05646449099635959,-1.7804522339685724,0.06081319598189425,-1.8896054227673158,-1.6905790763640427,0.1990263464032731,-1.8197398223167056,-1.7624201686475214,0.057319653669184234,-0.07184109228347868,0.00339643376612454,0.0008992009722383192
sharp,0,11a1,0,11,tail_ge_100000,3,100000,1000000,-0.12965157796700288,-0.0,-0.12965157796700288,-1.3964515679661398,0.8424888734682263,0.004172667095839822,-1.725069671191964,0.010513761435560544,-1.7398395378110318,-1.7162024931904076,0.023637044620624215,-1.7162024931904076,-1.7398395378110318,-0.023637044620624215,-0.020672555236579404,0.17974744562515546,0.17554856726446896
sharp,0,37a1,1,37,tail_ge_100000,3,100000,1000000,-0.8117756274459309,-1.0,0.1882243725540691,-2.5713949030457983,0.9950276389706595,0.004271320512384409,-2.0943167427990237,0.014646651103611737,-2.108453317407351,-2.074137218841371,0.034316098565979836,-2.108453317407351,-2.074137218841371,0.034316098565979836,0.026222473306978245,0.01054689605558998,0.00909592167665068
sharp,0,389a1,2,389,tail_ge_100000,3,100000,1000000,-1.7957269178211783,-2.0,0.20427308217882167,-2.2729698091779467,0.7428256821412316,0.078645347237136,-1.755214191712328,0.08010161640024291,-1.8294568647693454,-1.6439954696165193,0.18546139515282611,-1.8294568647693454,-1.7921902407511192,0.037266624018226224,-0.1481947711345999,0.0012108925094811316,0.0008728262313004274
sharp,0.25,11a1,0,11,tail_ge_100000,3,100000,1000000,-0.12965157796700288,-0.0,-0.12965157796700288,-1.3964515679661398,0.8424888734682263,0.004172667095839822,-1.725069671191964,0.010513761435560544,-1.7398395378110318,-1.7162024931904076,0.023637044620624215,-1.7162024931904076,-1.7398395378110318,-0.023637044620624215,-0.020672555236579404,0.17974744562515546,0.17554856726446896
sharp,0.25,37a1,1,37,tail_ge_100000,3,100000,1000000,-0.8117756274459309,-1.0,0.1882243725540691,-2.5713949030457983,0.9950276389706595,0.004271320512384409,-2.0943167427990237,0.014646651103611737,-2.108453317407351,-2.074137218841371,0.034316098565979836,-2.108453317407351,-2.074137218841371,0.034316098565979836,0.026222473306978245,0.01054689605558998,0.00909592167665068
sharp,0.25,389a1,2,389,tail_ge_100000,3,100000,1000000,-1.7957269178211783,-2.0,0.20427308217882167,-2.2729698091779467,0.7428256821412316,0.078645347237136,-1.755214191712328,0.08010161640024291,-1.8294568647693454,-1.6439954696165193,0.18546139515282611,-1.8294568647693454,-1.7921902407511192,0.037266624018226224,-0.1481947711345999,0.0012108925094811316,0.0008728262313004274
sharp,0.5,11a1,0,11,tail_ge_100000,3,100000,1000000,-0.12965157796700288,-0.0,-0.12965157796700288,-1.3964515679661398,0.8424888734682263,0.004172667095839822,-1.725069671191964,0.010513761435560544,-1.7398395378110318,-1.7162024931904076,0.023637044620624215,-1.7162024931904076,-1.7398395378110318,-0.023637044620624215,-0.020672555236579404,0.17974744562515546,0.17554856726446896
sharp,0.5,37a1,1,37,tail_ge_100000,3,100000,1000000,-0.8117756274459309,-1.0,0.1882243725540691,-2.5713949030457983,0.9950276389706595,0.004271320512384409,-2.0943167427990237,0.014646651103611737,-2.108453317407351,-2.074137218841371,0.034316098565979836,-2.108453317407351,-2.074137218841371,0.034316098565979836,0.026222473306978245,0.01054689605558998,0.00909592167665068
sharp,0.5,389a1,2,389,tail_ge_100000,3,100000,1000000,-1.7957269178211783,-2.0,0.20427308217882167,-2.2729698091779467,0.7428256821412316,0.078645347237136,-1.755214191712328,0.08010161640024291,-1.8294568647693454,-1.6439954696165193,0.18546139515282611,-1.8294568647693454,-1.7921902407511192,0.037266624018226224,-0.1481947711345999,0.0012108925094811316,0.0008728262313004274
sharp,0.65,11a1,0,11,tail_ge_100000,3,100000,1000000,-0.12965157796700288,-0.0,-0.12965157796700288,-1.3964515679661398,0.8424888734682263,0.004172667095839822,-1.725069671191964,0.010513761435560544,-1.7398395378110318,-1.7162024931904076,0.023637044620624215,-1.7162024931904076,-1.7398395378110318,-0.023637044620624215,-0.020672555236579404,0.17974744562515546,0.17554856726446896
sharp,0.65,37a1,1,37,tail_ge_100000,3,100000,1000000,-0.8117756274459309,-1.0,0.1882243725540691,-2.5713949030457983,0.9950276389706595,0.004271320512384409,-2.0943167427990237,0.014646651103611737,-2.108453317407351,-2.074137218841371,0.034316098565979836,-2.108453317407351,-2.074137218841371,0.034316098565979836,0.026222473306978245,0.01054689605558998,0.00909592167665068
sharp,0.65,389a1,2,389,tail_ge_100000,3,100000,1000000,-1.7957269178211783,-2.0,0.20427308217882167,-2.2729698091779467,0.7428256821412316,0.078645347237136,-1.755214191712328,0.08010161640024291,-1.8294568647693454,-1.6439954696165193,0.18546139515282611,-1.8294568647693454,-1.7921902407511192,0.037266624018226224,-0.1481947711345999,0.0012108925094811316,0.0008728262313004274
sharp,0.75,11a1,0,11,tail_ge_100000,3,100000,1000000,-0.12965157796700288,-0.0,-0.12965157796700288,-1.3964515679661398,0.8424888734682263,0.004172667095839822,-1.725069671191964,0.010513761435560544,-1.7398395378110318,-1.7162024931904076,0.023637044620624215,-1.7162024931904076,-1.7398395378110318,-0.023637044620624215,-0.020672555236579404,0.17974744562515546,0.17554856726446896
sharp,0.75,37a1,1,37,tail_ge_100000,3,100000,1000000,-0.8117756274459309,-1.0,0.1882243725540691,-2.5713949030457983,0.9950276389706595,0.004271320512384409,-2.0943167427990237,0.014646651103611737,-2.108453317407351,-2.074137218841371,0.034316098565979836,-2.108453317407351,-2.074137218841371,0.034316098565979836,0.026222473306978245,0.01054689605558998,0.00909592167665068
sharp,0.75,389a1,2,389,tail_ge_100000,3,100000,1000000,-1.7957269178211783,-2.0,0.20427308217882167,-2.2729698091779467,0.7428256821412316,0.078645347237136,-1.755214191712328,0.08010161640024291,-1.8294568647693454,-1.6439954696165193,0.18546139515282611,-1.8294568647693454,-1.7921902407511192,0.037266624018226224,-0.1481947711345999,0.0012108925094811316,0.0008728262313004274
sharp,0.85,11a1,0,11,tail_ge_100000,3,100000,1000000,-0.12965157796700288,-0.0,-0.12965157796700288,-1.3964515679661398,0.8424888734682263,0.004172667095839822,-1.725069671191964,0.010513761435560544,-1.7398395378110318,-1.7162024931904076,0.023637044620624215,-1.7162024931904076,-1.7398395378110318,-0.023637044620624215,-0.020672555236579404,0.17974744562515546,0.17554856726446896
sharp,0.85,37a1,1,37,tail_ge_100000,3,100000,1000000,-0.8117756274459309,-1.0,0.1882243725540691,-2.5713949030457983,0.9950276389706595,0.004271320512384409,-2.0943167427990237,0.014646651103611737,-2.108453317407351,-2.074137218841371,0.034316098565979836,-2.108453317407351,-2.074137218841371,0.034316098565979836,0.026222473306978245,0.01054689605558998,0.00909592167665068
sharp,0.85,389a1,2,389,tail_ge_100000,3,100000,1000000,-1.7957269178211783,-2.0,0.20427308217882167,-2.2729698091779467,0.7428256821412316,0.078645347237136,-1.755214191712328,0.08010161640024291,-1.8294568647693454,-1.6439954696165193,0.18546139515282611,-1.8294568647693454,-1.7921902407511192,0.037266624018226224,-0.1481947711345999,0.0012108925094811316,0.0008728262313004274
sharp,0.92,11a1,0,11,tail_ge_100000,3,100000,1000000,-0.12965157796700288,-0.0,-0.12965157796700288,-1.3964515679661398,0.8424888734682263,0.004172667095839822,-1.725069671191964,0.010513761435560544,-1.7398395378110318,-1.7162024931904076,0.023637044620624215,-1.7162024931904076,-1.7398395378110318,-0.023637044620624215,-0.020672555236579404,0.17974744562515546,0.17554856726446896
sharp,0.92,37a1,1,37,tail_ge_100000,3,100000,1000000,-0.8117756274459309,-1.0,0.1882243725540691,-2.5713949030457983,0.9950276389706595,0.004271320512384409,-2.0943167427990237,0.014646651103611737,-2.108453317407351,-2.074137218841371,0.034316098565979836,-2.108453317407351,-2.074137218841371,0.034316098565979836,0.026222473306978245,0.01054689605558998,0.00909592167665068
sharp,0.92,389a1,2,389,tail_ge_100000,3,100000,1000000,-1.7957269178211783,-2.0,0.20427308217882167,-2.2729698091779467,0.7428256821412316,0.078645347237136,-1.755214191712328,0.08010161640024291,-1.8294568647693454,-1.6439954696165193,0.18546139515282611,-1.8294568647693454,-1.7921902407511192,0.037266624018226224,-0.1481947711345999,0.0012108925094811316,0.0008728262313004274
c_only,0,11a1,0,11,tail_ge_100000,3,100000,1000000,-0.12965157796700288,-0.0,-0.12965157796700288,-1.3964515679661398,0.8424888734682263,0.004172667095839822,-1.725069671191964,0.010513761435560544,-1.7398395378110318,-1.7162024931904076,0.023637044620624215,-1.7162024931904076,-1.7398395378110318,-0.023637044620624215,-0.020672555236579404,0.17974744562515546,0.17554856726446896
c_only,0,37a1,1,37,tail_ge_100000,3,100000,1000000,-0.8117756274459309,-1.0,0.1882243725540691,-2.5713949030457983,0.9950276389706595,0.004271320512384409,-2.0943167427990237,0.014646651103611737,-2.108453317407351,-2.074137218841371,0.034316098565979836,-2.108453317407351,-2.074137218841371,0.034316098565979836,0.026222473306978245,0.01054689605558998,0.00909592167665068
c_only,0,389a1,2,389,tail_ge_100000,3,100000,1000000,-1.7957269178211783,-2.0,0.20427308217882167,-2.2729698091779467,0.7428256821412316,0.078645347237136,-1.755214191712328,0.08010161640024291,-1.8294568647693454,-1.6439954696165193,0.18546139515282611,-1.8294568647693454,-1.7921902407511192,0.037266624018226224,-0.1481947711345999,0.0012108925094811316,0.0008728262313004274
c_only,0.25,11a1,0,11,tail_ge_100000,3,100000,1000000,-0.12965157796700288,-0.0,-0.12965157796700288,-1.3964515679661398,0.8424888734682263,0.004172667095839822,-1.725069671191964,0.010513761435560544,-1.7398395378110318,-1.7162024931904076,0.023637044620624215,-1.7162024931904076,-1.7398395378110318,-0.023637044620624215,-0.020672555236579404,0.17974744562515546,0.17554856726446896
c_only,0.25,37a1,1,37,tail_ge_100000,3,100000,1000000,-0.8117756274459309,-1.0,0.1882243725540691,-2.5713949030457983,0.9950276389706595,0.004271320512384409,-2.0943167427990237,0.014646651103611737,-2.108453317407351,-2.074137218841371,0.034316098565979836,-2.108453317407351,-2.074137218841371,0.034316098565979836,0.026222473306978245,0.01054689605558998,0.00909592167665068
c_only,0.25,389a1,2,389,tail_ge_100000,3,100000,1000000,-1.7957269178211783,-2.0,0.20427308217882167,-2.2729698091779467,0.7428256821412316,0.078645347237136,-1.755214191712328,0.08010161640024291,-1.8294568647693454,-1.6439954696165193,0.18546139515282611,-1.8294568647693454,-1.7921902407511192,0.037266624018226224,-0.1481947711345999,0.0012108925094811316,0.0008728262313004274
c_only,0.5,11a1,0,11,tail_ge_100000,3,100000,1000000,-0.12965157796700288,-0.0,-0.12965157796700288,-1.3964515679661398,0.8424888734682263,0.004172667095839822,-1.725069671191964,0.010513761435560544,-1.7398395378110318,-1.7162024931904076,0.023637044620624215,-1.7162024931904076,-1.7398395378110318,-0.023637044620624215,-0.020672555236579404,0.17974744562515546,0.17554856726446896
c_only,0.5,37a1,1,37,tail_ge_100000,3,100000,1000000,-0.8117756274459309,-1.0,0.1882243725540691,-2.5713949030457983,0.9950276389706595,0.004271320512384409,-2.0943167427990237,0.014646651103611737,-2.108453317407351,-2.074137218841371,0.034316098565979836,-2.108453317407351,-2.074137218841371,0.034316098565979836,0.026222473306978245,0.01054689605558998,0.00909592167665068
c_only,0.5,389a1,2,389,tail_ge_100000,3,100000,1000000,-1.7957269178211783,-2.0,0.20427308217882167,-2.2729698091779467,0.7428256821412316,0.078645347237136,-1.755214191712328,0.08010161640024291,-1.8294568647693454,-1.6439954696165193,0.18546139515282611,-1.8294568647693454,-1.7921902407511192,0.037266624018226224,-0.1481947711345999,0.0012108925094811316,0.0008728262313004274
c_only,0.65,11a1,0,11,tail_ge_100000,3,100000,1000000,-0.12965157796700288,-0.0,-0.12965157796700288,-1.3964515679661398,0.8424888734682263,0.004172667095839822,-1.725069671191964,0.010513761435560544,-1.7398395378110318,-1.7162024931904076,0.023637044620624215,-1.7162024931904076,-1.7398395378110318,-0.023637044620624215,-0.020672555236579404,0.17974744562515546,0.17554856726446896
c_only,0.65,37a1,1,37,tail_ge_100000,3,100000,1000000,-0.8117756274459309,-1.0,0.1882243725540691,-2.5713949030457983,0.9950276389706595,0.004271320512384409,-2.0943167427990237,0.014646651103611737,-2.108453317407351,-2.074137218841371,0.034316098565979836,-2.108453317407351,-2.074137218841371,0.034316098565979836,0.026222473306978245,0.01054689605558998,0.00909592167665068
c_only,0.65,389a1,2,389,tail_ge_100000,3,100000,1000000,-1.7957269178211783,-2.0,0.20427308217882167,-2.2729698091779467,0.7428256821412316,0.078645347237136,-1.755214191712328,0.08010161640024291,-1.8294568647693454,-1.6439954696165193,0.18546139515282611,-1.8294568647693454,-1.7921902407511192,0.037266624018226224,-0.1481947711345999,0.0012108925094811316,0.0008728262313004274
c_only,0.75,11a1,0,11,tail_ge_100000,3,100000,1000000,-0.12965157796700288,-0.0,-0.12965157796700288,-1.3964515679661398,0.8424888734682263,0.004172667095839822,-1.725069671191964,0.010513761435560544,-1.7398395378110318,-1.7162024931904076,0.023637044620624215,-1.7162024931904076,-1.7398395378110318,-0.023637044620624215,-0.020672555236579404,0.17974744562515546,0.17554856726446896
c_only,0.75,37a1,1,37,tail_ge_100000,3,100000,1000000,-0.8117756274459309,-1.0,0.1882243725540691,-2.5713949030457983,0.9950276389706595,0.004271320512384409,-2.0943167427990237,0.014646651103611737,-2.108453317407351,-2.074137218841371,0.034316098565979836,-2.108453317407351,-2.074137218841371,0.034316098565979836,0.026222473306978245,0.01054689605558998,0.00909592167665068
c_only,0.75,389a1,2,389,tail_ge_100000,3,100000,1000000,-1.7957269178211783,-2.0,0.20427308217882167,-2.2729698091779467,0.7428256821412316,0.078645347237136,-1.755214191712328,0.08010161640024291,-1.8294568647693454,-1.6439954696165193,0.18546139515282611,-1.8294568647693454,-1.7921902407511192,0.037266624018226224,-0.1481947711345999,0.0012108925094811316,0.0008728262313004274
c_only,0.85,11a1,0,11,tail_ge_100000,3,100000,1000000,-0.12965157796700288,-0.0,-0.12965157796700288,-1.3964515679661398,0.8424888734682263,0.004172667095839822,-1.725069671191964,0.010513761435560544,-1.7398395378110318,-1.7162024931904076,0.023637044620624215,-1.7162024931904076,-1.7398395378110318,-0.023637044620624215,-0.020672555236579404,0.17974744562515546,0.17554856726446896
c_only,0.85,37a1,1,37,tail_ge_100000,3,100000,1000000,-0.8117756274459309,-1.0,0.1882243725540691,-2.5713949030457983,0.9950276389706595,0.004271320512384409,-2.0943167427990237,0.014646651103611737,-2.108453317407351,-2.074137218841371,0.034316098565979836,-2.108453317407351,-2.074137218841371,0.034316098565979836,0.026222473306978245,0.01054689605558998,0.00909592167665068
c_only,0.85,389a1,2,389,tail_ge_100000,3,100000,1000000,-1.7957269178211783,-2.0,0.20427308217882167,-2.2729698091779467,0.7428256821412316,0.078645347237136,-1.755214191712328,0.08010161640024291,-1.8294568647693454,-1.6439954696165193,0.18546139515282611,-1.8294568647693454,-1.7921902407511192,0.037266624018226224,-0.1481947711345999,0.0012108925094811316,0.0008728262313004274
c_only,0.92,11a1,0,11,tail_ge_100000,3,100000,1000000,-0.12965157796700288,-0.0,-0.12965157796700288,-1.3964515679661398,0.8424888734682263,0.004172667095839822,-1.725069671191964,0.010513761435560544,-1.7398395378110318,-1.7162024931904076,0.023637044620624215,-1.7162024931904076,-1.7398395378110318,-0.023637044620624215,-0.020672555236579404,0.17974744562515546,0.17554856726446896
c_only,0.92,37a1,1,37,tail_ge_100000,3,100000,1000000,-0.8117756274459309,-1.0,0.1882243725540691,-2.5713949030457983,0.9950276389706595,0.004271320512384409,-2.0943167427990237,0.014646651103611737,-2.108453317407351,-2.074137218841371,0.034316098565979836,-2.108453317407351,-2.074137218841371,0.034316098565979836,0.026222473306978245,0.01054689605558998,0.00909592167665068
c_only,0.92,389a1,2,389,tail_ge_100000,3,100000,1000000,-1.7957269178211783,-2.0,0.20427308217882167,-2.2729698091779467,0.7428256821412316,0.078645347237136,-1.755214191712328,0.08010161640024291,-1.8294568647693454,-1.6439954696165193,0.18546139515282611,-1.8294568647693454,-1.7921902407511192,0.037266624018226224,-0.1481947711345999,0.0012108925094811316,0.0008728262313004274
P_only,0,11a1,0,11,tail_ge_100000,3,100000,1000000,0.020344042713722345,-0.0,0.020344042713722345,-1.7685843484273773,0.9759036558722091,0.00023794235927743082,-1.717019833491585,0.0015328377413422914,-1.7187059972935228,-1.714996910060282,0.0037090872332408154,-1.7187059972935228,-1.714996910060282,0.0037090872332408154,0.0023596830606678054,0.1792980099742442,0.17996427679101973
P_only,0,37a1,1,37,tail_ge_100000,3,100000,1000000,-1.0036735179170027,-1.0,-0.0036735179170026555,-2.0275490618614214,0.9999896024388871,0.00024089226909232596,-2.0368600514303927,0.0003644070509469822,-2.0373652564726257,-2.036519331674035,0.0008459247985905805,-2.036695566144517,-2.0373652564726257,-0.0006696903281087074,-0.0008459247985905805,0.0113315328273885,0.009436622291580193
P_only,0,389a1,2,389,tail_ge_100000,3,100000,1000000,-2.234937004489406,-2.0,-0.23493700448940613,-1.0371041170087567,0.9995850245893589,0.003389448159759318,-1.6325812720381732,0.01781239560894894,-1.656396004821966,-1.6135629259091404,0.042833078912825506,-1.6135629259091404,-1.656396004821966,-0.042833078912825506,-0.02861111943855299,0.0015026821895932393,0.0009997754704186895
P_only,0.25,11a1,0,11,tail_ge_100000,3,100000,1000000,0.03638623963986713,-0.0,0.03638623963986713,-1.8086330118540432,0.962419140937929,0.000535181139283519,-1.7164075469467315,0.0027606887661834074,-1.7193458045904284,-1.7127119668655828,0.006633837724845604,-1.7193458045904284,-1.7127119668655828,0.006633837724845604,0.004452902518600199,0.17918333048943966,0.18037595509221555
P_only,0.25,37a1,1,37,tail_ge_100000,3,100000,1000000,-0.9534097966951861,-1.0,0.04659020330481389,-2.1792119328578905,0.999249227905205,0.001945177148895941,-2.0611232487168456,0.003976118082488485,-2.066745887441531,-2.058250914294156,0.008494973147374907,-2.066745887441531,-2.058250914294156,0.008494973147374907,0.00012203012069367247,0.0109960820695631,0.00924157615093333
P_only,0.25,389a1,2,389,tail_ge_100000,3,100000,1000000,-2.2412136850604583,-2.0,-0.24121368506045826,-1.0824402298726241,0.9884712647924341,0.018015838165221326,-1.6938264150593028,0.02543464515243207,-1.7285536334011349,-1.6683451097420505,0.060208523659084356,-1.6845805020347226,-1.7285536334011349,-0.04397313136641223,-0.060208523659084356,0.001399666594652917,0.0009301753303265424
P_only,0.5,11a1,0,11,tail_ge_100000,3,100000,1000000,0.17494699493120677,-0.0,0.17494699493120677,-2.1570213968342915,0.9689645973118178,0.002330470570753049,-1.713596407020571,0.013228631860002435,-1.7311918363831442,-1.6992945393171357,0.03189729706600852,-1.7311918363831442,-1.6992945393171357,0.03189729706600852,0.011008306044297145,0.1770732418238477,0.18281244556554344
