38167,-23,1210000621.6730601788,1136239904.3835997581,73760717.2894603312,15.4044042159,442769193
38177,-21,1165773400.1160795689,1091987161.2002174854,73786238.9158621430,14.7993335511,443003113
38183,-21,1145311775.5198209286,1071498383.3863319159,73813392.1334890723,14.5163140782,443143177
38189,-24,1265832059.4801826477,1191988251.4021275043,73843808.0780551732,16.1420203322,443282879
38197,-25,1277258833.5964610577,1203382365.9344444275,73876467.6620165259,16.2891161965,443468043
38201,-26,1349616772.8037831783,1275710370.3922441006,73906402.4115391672,17.2611618042,443560551
38219,-30,1479228542.7136082649,1405296822.8836417198,73931719.8299664855,19.0080364168,443979167
38231,-31,1577120307.1211261749,1503128178.0569832325,73992129.0641430616,20.3147036998,444254949
38237,-35,1788775090.3407688141,1714745641.5938436985,74029448.7469250709,23.1630205360,444392655
38239,-37,1888169184.6499280930,1814137825.8567111492,74031358.7932169288,24.5049916067,444443635
38261,-34,1750674067.4744577408,1676557645.6417875290,74116421.8326701522,22.6205961403,444951649
38273,-31,1629201579.4696073532,1555011567.9317803383,74190011.5378270000,20.9598507360,445231197
38281,-31,1610513048.9474558830,1536290517.2099883556,74222531.7374674827,20.6984386176,445420627
38287,-31,1659783822.2683269978,1585562301.0759575367,74221521.1923694462,21.3625681016,445556559
38299,-28,1521863892.1124000549,1447595889.7216293812,74268002.3907707185,19.4915150956,445838849
38303,-31,1678763413.7233626842,1604505550.5819468498,74257863.1414158791,21.6072141414,445933827
38317,-33,1835596617.7552387714,1761251676.7731673717,74344940.9820713103,23.6902693513,446255793
38321,-35,1958523815.1604185104,1884161404.0666906834,74362411.0937277675,25.3375512756,446349149
38327,-34,1911645057.5905704498,1837268733.8590652943,74376323.7315051407,24.7023332384,446488807
38329,-35,1993245550.1103222370,1918855270.6350946426,74390279.4752275050,25.7944355657,446539901
38333,-37,2081602727.7925364971,2007192107.0960915089,74410620.6964450181,26.9745378860,446635089
38351,-37,1899501309.0036017895,1825032239.5556504726,74469069.4479513019,24.5072518441,447051685
38371,-36,1872788132.4674727917,1798230455.0545303822,74557677.4129423797,24.1186490439,447514985
38377,-37,1944612778.9123153687,1870027075.3207249641,74585703.5915905088,25.0721919252,447656215
38393,-38,1879755161.0697331429,1805124824.8246190548,74630336.2451139987,24.1875477942,448033351
38431,-24,1230880536.1910295486,1156074373.1261653900,74806163.0648641735,15.4542664102,448916907
38447,-22,1137731925.2973654270,1062902899.7428280115,74829025.5545375198,14.2044199008,449288171
38449,-23,1213901135.7826457024,1139028820.1960299015,74872315.5866159201,15.2129503578,449339289
38453,-25,1319037289.2635374069,1244182049.6902828217,74855239.5732545257,16.6211751747,449434281
38459,-25,1299730639.9948630333,1224844011.4952452183,74886628.4996177852,16.3559775094,449571557
38461,-26,1365366153.5689492226,1290455151.9975368977,74911001.5714123994,17.2265104581,449620255
38501,-23,1131889596.5615670681,1056824873.5020017624,75064723.0595653057,14.0788486312,450552197
38543,-15,492060779.0481745601,416848518.6684628725,75212260.3797116727,5.5422947876,451538061
38557,-17,593484678.7209452391,518191217.0585080385,75293461.6624371856,6.8822870621,451860683
38561,-18,654848460.0686287880,579544109.2918576002,75304350.7767711431,7.6960242445,451958087
38567,-21,811211278.5065879822,735899638.1042977571,75311640.4022902399,9.7713930300,452099175
38569,-22,894135732.9314373732,818814678.2244225740,75321054.7070147842,10.8709932622,452150589
38593,-17,583300083.6779713631,507866272.2259919643,75433811.4519793391,6.7326078644,452708989
38603,-15,491942836.6227806807,416489955.2036037445,75452881.4191769660,5.5198681266,452945893
38609,-19,721031054.9564763308,645569178.1080312729,75461876.8484450281,8.5549048747,453085151
38611,-20,798377946.8811485767,722869704.8862401247,75508241.9949085116,9.5733880936,453132399
38629,-17,700666809.3951379061,625095496.7645274401,75571312.6306104660,8.2715977135,453554181
38639,-16,693870324.0117920637,618311141.2838590145,75559182.7279330194,8.1831369658,453789971
38651,-18,756058889.9640200138,680411207.9122265577,75647682.0517935157,8.9944753026,454069207
38653,-19,845809662.5135244131,770165723.4062215090,75643939.1073029488,10.1814597772,454120737
38669,-16,809021805.9338040352,733305582.8767132759,75716223.0570907593,9.6849202624,454491353
38671,-16,864463814.2815736532,788743009.8334206343,75720804.4481530339,10.4164636863,454540325
38677,-18,935555971.7693681717,859807834.1619204283,75748137.6074476838,11.3508775439,454677779
38693,-15,757704143.8660724163,681891429.7198029757,75812714.1462693810,8.9944204926,455059287
38699,-18,909986748.6335672140,834173207.3531681299,75813541.2803990543,11.0029579580,455201051
38707,-19,945419194.7515994310,869565105.5204323530,75854089.2311670780,11.4636549504,455387345
38711,-20,984744132.1987812519,908866497.5880098343,75877634.6107714176,11.9780552234,455479627
38713,-21,1067731591.2424908876,991837293.1610723734,75894298.0814185143,13.0686667936,455531233
38723,-20,969457797.2406623363,893537395.6436353922,75920401.5970268846,11.7693976434,455768557
38729,-21,1048804958.6534765959,972859291.0648674965,75945667.5886091143,12.8099379722,455909759
38737,-23,1229777699.9318962097,1153782425.9544131756,75995273.9774830192,15.1822918133,456095411
38747,-24,1314467662.6696817875,1238454200.5379660130,76013462.1317158341,16.2925640512,456328599
38749,-25,1404257721.6484844685,1328237751.6827061176,76019969.9657783806,17.4722214739,456380257
38767,-23,1338113738.0722730160,1262002939.7574632168,76110798.3148097396,16.5811286664,456799299
38783,-21,1278047910.7005395889,1201893047.6727778912,76154863.0277616680,15.7822232211,457178429
38791,-20,1203671107.2680754662,1127475604.4180874825,76195502.8499879837,14.7971410680,457367919
38803,-20,1239531970.7328014374,1163290320.9567286968,76241649.7760726660,15.2579374184,457647877
38821,-21,1254346921.5084021091,1178028606.0531198978,76318315.4552821219,15.4357259987,458074325
38833,-19,1236753288.4879617691,1160382382.8766131401,76370905.6113487184,15.1940372265,458356509
38839,-19,1222946962.7035291195,1146574453.6690416336,76372509.0344875008,15.0129211174,458502161
38851,-20,1328166393.8087620735,1251720964.0409593582,76445429.7678027153,16.3740457454,458782537
38861,-19,1347525431.5606846809,1271056000.4287536144,76469431.1319309473,16.6217530537,459017013
38867,-19,1353404009.4560773373,1276916418.4752805233,76487590.9807967395,16.6944258814,459160049
38873,-19,1365429035.1024892330,1288930713.9650263786,76498321.1374629587,16.8491372726,459304111
38891,-19,1208134125.1406264305,1131549955.1102561951,76584170.0303702354,14.7752460419,459729299
38903,-19,1198774753.1437063217,1122136272.8705413342,76638480.2731650472,14.6419431710,460014847
38917,-19,1318431630.2184288502,1241730386.5009658337,76701243.7174629569,16.1891819000,460340229
38921,-18,1304932023.1573965549,1228224397.4087457657,76707625.7486508936,16.0117639599,460435137
38923,-18,1358328403.4081399441,1281618222.3352656364,76710181.0728743374,16.7072767188,460486009
38933,-18,1416946387.7934949398,1340216279.4824542999,76730108.3110406846,17.4666282765,460723317
38953,-14,1174343219.6702473164,1097492795.1395299435,76850424.5307174027,14.2808943716,461193935
38959,-12,1087335508.3967041969,1010490201.5644946098,76845306.8322095424,13.1496670808,461340467
38971,-12,1075943450.6937105656,999030518.1385250092,76912932.5551854819,12.9891096978,461620187
38977,-15,1203678754.5195598602,1126730272.2620992661,76948482.2574605942,14.6426575185,461762129
38993,-10,991020307.9769794941,914029923.2094496489,76990384.7675298154,11.8720009774,462145677
39097,-3,807249644.6651852131,729843564.3480739594,77406080.3171113133,9.4287627194,464606685
39103,-3,792645351.8367953300,715218023.8000049591,77427328.0367904156,9.2372814862,464754173
39107,-3,819917699.4741027355,742477092.0494788885,77440607.4246238768,9.5876971623,464849211
39113,-5,944390023.1852252483,866931128.6679050922,77458894.5173202157,11.1921443505,464995013
39119,-3,854294537.4453454018,776829387.3444750309,77465150.1008704007,10.0281144015,465134843
39133,-5,880927155.6843494177,803375181.7999480963,77551973.8844013512,10.3591841904,465468137
39139,-6,944073038.7068163157,866510667.0702401400,77562371.6365762204,11.1717917953,465611465
39157,-3,734944261.1338018179,657297753.7634537220,77646507.3703480512,8.4652584646,466036717
39161,-5,855801963.0110480785,778132505.3377509117,77669457.6732971668,10.0185134369,466131353
39163,-5,908244500.4573152065,830578108.5252946615,77666391.9320205301,10.6941765655,466183233
39181,-8,1011221540.3562576771,933481816.3799569607,77739723.9763007015,12.0077840341,466609505
39191,-9,1084353618.4802761078,1006583471.5565371513,77770146.9237389266,12.9430573475,466849441
39199,-8,1085864886.6922030449,1008080637.4365881681,77784249.2556149065,12.9599584374,467038887
