scenario,seed,kernel,kernel_param,match_mode,mode,alpha,curve,assigned_rank,K,c,P,D,D_zeta2,L2,L2_rank_power,X,p_max,prime_count,product_complete
st_shared,98,smoothstep,none,none,all,0.75,37a1,1,30000,-0.17440271012687669,0.92356478571574852,-0.16107220160657468,-0.2649531516449003,2.5252489906967628,2.5252489906967628,-0.10492159490846677,29989,3245,True
st_shared,98,smoothstep,none,none,all,0.75,37a1,1,100000,-0.10604395374080489,1.2500796262689138,-0.13256338606038334,-0.21805802974747784,2.5252747787333916,2.5252747787333916,-0.086350218829195996,99991,9592,True
st_shared,98,smoothstep,none,none,all,0.75,37a1,1,300000,0.65109934440725603,1.3349244639934987,0.86916844333937471,1.4297247822783798,2.5252745377518329,2.5252745377518329,0.56616607854099532,299993,25997,True
st_shared,98,smoothstep,none,none,all,0.75,37a1,1,1000000,-0.11168528911807314,1.2690899684180705,-0.14173868003961851,-0.23315078338726922,2.525273759607495,2.525273759607495,-0.092326933862215396,999983,78498,True
st_shared,98,smoothstep,none,none,all,0.75,11a1,0,1000,0.083286396555241782,4.5075313442822331,0.37541604302507214,0.6175346384133007,2.5051646932819729,1,0.6175346384133007,997,168,True
st_shared,98,smoothstep,none,none,all,0.75,11a1,0,3000,0.48226014006773799,2.828674823921641,1.3641571167905346,2.2439485139422053,2.5045923548135769,1,2.2439485139422053,2999,430,True
st_shared,98,smoothstep,none,none,all,0.75,11a1,0,10000,-0.35853959753220133,2.0438953237505904,-0.73281740677548501,-1.2054363171843696,2.5043956530913705,1,-1.2054363171843696,9973,1229,True
st_shared,98,smoothstep,none,none,all,0.75,11a1,0,30000,-0.11084665966910318,0.87738654642996106,-0.09725536791037169,-0.15997866785962819,2.5042410003280833,1,-0.15997866785962819,29989,3245,True
st_shared,98,smoothstep,none,none,all,0.75,11a1,0,100000,-0.10593813666507315,1.187575644955468,-0.12580955097540475,-0.20694841633432179,2.5042665738295011,1,-0.20694841633432179,99991,9592,True
st_shared,98,smoothstep,none,none,all,0.75,11a1,0,300000,0.60353916320825929,1.2681782407938236,0.76539523424762668,1.2590246954171995,2.5042663348527103,1,1.2590246954171995,299993,25997,True
st_shared,98,smoothstep,none,none,all,0.75,11a1,0,1000000,-0.12542087199954369,1.2056354699971668,-0.15121185196062434,-0.24873352660124176,2.504265563181892,1,-0.24873352660124176,999983,78498,True
st_shared,98,smoothstep,none,none,all,0.75,389a1,2,1000,0.018814898217779652,4.2751843677728401,0.080437158741888642,0.13231382265501127,2.5239378132329806,6.3702620850672798,0.02077054615463499,997,168,True
st_shared,98,smoothstep,none,none,all,0.75,389a1,2,3000,0.53333877859310852,2.6828668433071243,1.4308769253373703,2.3536981999544864,2.5233611857935849,6.3673516739696074,0.36965104496688134,2999,430,True
st_shared,98,smoothstep,none,none,all,0.75,389a1,2,10000,-0.31218231319703577,1.9385398946912811,-0.60517786854946221,-0.99547769247960827,2.5231630100345472,6.3663515752065969,-0.15636549139957034,9973,1229,True
