scenario,seed,kernel,kernel_param,match_mode,mode,alpha,cross_curve_ratio,cross_curve_cv,max_within_cv,score,passes_old_gate,passes_primary_gate,mean_37a1,mean_11a1,mean_389a1,cv_37a1,cv_11a1,cv_389a1
st_iid,213,smoothstep,none,none,all,0.75,2.8739078101105404,0.38510015161582867,0.28500482844306441,1.3406775383796163,False,False,0.93827312566933274,1.0066749631997283,0.35028088223922815,0.2129619712565213,0.28500482844306441,0.1926982303815562
st_iid,214,smoothstep,none,none,all,0.75,4.3644369904468068,0.58309367831743042,0.29705140603287078,1.7705406042899423,False,False,0.63643863460600725,1.4373585163204383,0.32933423474015822,0.22827135967774032,0.29705140603287078,0.16753942073174796
st_iid,215,smoothstep,none,none,all,0.75,1.7613394712327579,0.26678166933027514,0.2655462952079769,0.8316208779967269,False,False,1.7998839817503061,1.021883635237318,1.1036625768071919,0.15960238109749803,0.2655462952079769,0.21357598260484151
st_iid,216,smoothstep,none,none,all,0.75,1.676543376967329,0.2158694814822669,0.49704315594113646,1.0137773160571593,False,False,0.46211763327705213,0.77476025745045873,0.56774103988966595,0.49704315594113646,0.39248088272295401,0.16780354038378401
st_iid,217,smoothstep,none,none,all,0.75,4.428198163252075,0.50917709679056766,0.64941707065563259,2.1374098368159515,False,False,1.1718927399491954,0.74718662931171587,0.26464324692473917,0.26841551274214076,0.64941707065563259,0.35208994464310672
st_iid,218,smoothstep,none,none,all,0.75,3.1872555433379941,0.48446533404293646,2.612385507419527,3.7715457226769482,False,False,2.7579434884331624,0.86530353494805889,1.3486322327572513,2.612385507419527,0.55085336477089941,0.37840706043280875
st_iid,219,smoothstep,none,none,all,0.75,4.7782193634829948,0.69497298278600206,1.5121230884448489,3.0761910474463181,False,False,2.5454067177882571,0.78584218769017844,0.53271030987845436,0.26401451938766568,0.44868650167996793,1.5121230884448489
st_iid,220,smoothstep,none,none,all,0.75,1.7171185048752566,0.21781047174624674,0.37103095563787791,0.91167855373605078,False,False,0.86823857087541267,0.65668643108354074,1.1276084227140377,0.28268953941361019,0.37103095563787791,0.33803421989626564
st_iid,221,smoothstep,none,none,all,0.75,2.9879044632937455,0.46988361651475746,3.8563267008927404,4.9508989941895472,False,False,0.50106725468501945,1.0339964949263147,0.34606076185798745,3.3142932976987156,0.26555195156053096,3.8563267008927404
st_iid,222,smoothstep,none,none,all,0.75,3.98223148775865,0.4621731245891178,0.37718017914702934,1.7590225166399402,False,False,2.018588212720454,0.50689876239630449,1.6678579643906133,0.37718017914702934,0.23103832575317246,0.15553203313609934
st_iid,223,smoothstep,none,none,all,0.75,1.8883392534963681,0.28429147578649427,0.43530005426482948,1.0709977951978304,False,False,1.1973850001544764,1.4029361928407746,2.2610690973394525,0.43530005426482948,0.27336926777545828,0.22217466322839463
st_iid,224,smoothstep,none,none,all,0.75,1.6421812707515349,0.196528287617488,0.61589052100497987,1.1119159222583952,False,False,1.0376878739959698,1.2146092211058224,0.73963163673762,0.61589052100497987,0.13045790634909629,0.1244080459418075
st_iid,225,smoothstep,none,none,all,0.75,7.2087807681001053,0.71998658387399728,6.5961620805237677,8.5714619146223807,False,False,0.79341464637803394,0.29334369092550949,2.1146503575873141,0.21978226708685805,6.5961620805237677,0.29901984819614408
st_iid,226,smoothstep,none,none,all,0.75,3.4569876132632582,0.43477631633328784,0.21868386211739116,1.459081439962018,False,False,2.0070984959833398,0.58059175227669357,1.4725281506702677,0.17185464073842338,0.20944892547621874,0.21868386211739116
st_iid,227,smoothstep,none,none,all,0.75,3.5187655738377686,0.4417099813867596,0.40817054804894198,1.6662807869024585,False,False,1.0508605990189486,1.4722292068031833,0.41839365990996813,0.34829587864286399,0.21003011205672206,0.40817054804894198
st_iid,228,smoothstep,none,none,all,0.75,3.0869377661225625,0.44657661645882857,0.61083576648540372,1.7380153518159984,False,False,0.43532528388484865,1.343822059372165,0.75085318294876657,0.2798561258395707,0.61083576648540372,0.30034198928187161
st_iid,229,smoothstep,none,none,all,0.75,4.6398613376131239,0.52757638923380146,0.58460819748310611,2.1192926791396278,False,False,1.9631779996468051,1.18892404414607,0.42311135113721293,0.34614582834100255,0.34649508278976415,0.58460819748310611
st_iid,230,smoothstep,none,none,all,0.75,3.2202837687999959,0.43507637523770748,2.3767877451865429,3.5462572278164282,False,False,0.95691580175626678,0.47030873597153616,1.5145275887739806,0.86223772481804284,2.3767877451865429,0.17563087735813221
st_iid,231,smoothstep,none,none,all,0.75,1.8031639242082513,0.25119688264833262,1.1467697554556897,1.7363126130195852,False,False,1.4463509690407179,0.98665978070536409,0.80211840400245038,0.79465144689356959,0.26603672956653668,1.1467697554556897
st_iid,232,smoothstep,none,none,all,0.75,1.4279141020628863,0.15485292479952562,0.44678627652300323,0.80300098601412828,False,False,0.99602847589861732,0.98546274452648952,0.69754089161222643,0.44678627652300323,0.11826813295873115,0.086196645002223529
st_iid,233,smoothstep,none,none,all,0.75,7.494984691325616,0.70748689328934078,1.1412473226428101,3.1554814116770218,False,False,0.3599401830048774,0.8946989944953323,0.11937302494170798,0.64156412101318738,0.32261029259211282,1.1412473226428101
st_iid,234,smoothstep,none,none,all,0.75,inf,22.421930934414732,2.2543794192632371,inf,False,False,0.79916615526256507,-0.9844000897183266,0.08715324884899954,0.89854203127983645,2.2543794192632371,2.1958454565596752
st_iid,235,smoothstep,none,none,all,0.75,2.079291838215938,0.28081553836393414,2.6576599299942303,3.3896873033407933,False,False,1.2393917229592548,1.0030673878194134,0.59606434276328935,0.24035789624277754,0.1610354530066927,2.6576599299942303
st_iid,236,smoothstep,none,none,all,0.75,2.7898019788144586,0.48862861125471801,0.74734523665446984,1.7733158546335561,False,False,0.76659898261485926,0.89440486709288114,2.1386593586560849,0.74734523665446984,0.12049752150997001,0.47906798763818131
st_iid,237,smoothstep,none,none,all,0.75,7.1009719846631807,0.79142717267113061,0.88471452248283966,2.844946196408598,False,False,1.1895968273620419,0.59005720452496724,4.1899796786804648,0.88471452248283966,0.25078566734470159,0.26735237216868807
st_iid,238,smoothstep,none,none,all,0.75,4.559343614305913,0.74256831299145754,0.30547529664401263,1.8226539655781828,False,False,0.89016245476410405,0.99139927358484059,4.0585565038235938,0.11864943235242179,0.30547529664401263,0.22743287807459708
st_iid,239,smoothstep,none,none,all,0.75,3.4707553981394694,0.54445129051574248,4.0936766760434153,5.3380489402986049,False,False,0.34490754584580025,0.82564531469593494,0.23788634460916772,4.0936766760434153,0.24545107140026182,3.0638984915630907
st_iid,240,smoothstep,none,none,all,0.75,5.1350750712194007,0.74008201672239182,1.4610885657359229,3.0971830285265036,False,False,0.60007632258771626,0.4263499426424367,2.189338962078998,1.4610885657359229,0.23829009378230795,0.21682645369532663
st_iid,241,smoothstep,none,none,all,0.75,1.1245419269005048,0.051611169049572983,0.94775814270846104,1.0651339193577116,False,False,1.0718034176490809,0.95310222945907996,0.97481031162775567,0.29661826484325038,0.94775814270846104,0.27550865404134728
st_iid,242,smoothstep,none,none,all,0.75,1.5540539135212188,0.17663572335646582,0.48054927108585221,0.92141621581510402,False,False,0.89140243342822323,0.99896451580808276,0.64281200743196931,0.32663898614715781,0.18448850915293077,0.48054927108585221
st_iid,243,smoothstep,none,none,all,0.75,1.4538668257461336,0.15445666713612993,1.0071835620916754,1.3814103453618314,False,False,0.942579924473122,1.1080863416094888,1.3703856828057681,1.0071835620916754,0.54285267295514139,0.12648585289029643
